editor,platform,project,relative_file,language,event_time
VSCode,macOS Sonoma,personalManagementSystem,src/modules/IdeaBox/components/EntryList/ContainerHeader.tsx,typescriptreact,1706537820000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/IdeaBox/components/EntryList/ContainerHeader.tsx,typescriptreact,1706537880000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/IdeaBox/components/EntryList/ContainerHeader.tsx,typescriptreact,1706538060000
VSCode,macOS Sonoma,personalManagementSystem,src/main.tsx,typescriptreact,1706538120000
VSCode,macOS Sonoma,personalManagementSystem,src/main.tsx,typescriptreact,1706538180000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/Personalization/index.tsx,typescriptreact,1706538240000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/Changelog/index.tsx,typescriptreact,1706538300000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/Changelog/index.tsx,typescriptreact,1706538360000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/Changelog/index.tsx,typescriptreact,1706538480000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/Notes/Subject.tsx,typescriptreact,1706538540000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/Notes/Subject.tsx,typescriptreact,1706538600000
VSCode,macOS Sonoma,personalManagementSystem,src/components/GoBackButton.tsx,typescriptreact,1706538660000
VSCode,macOS Sonoma,personalManagementSystem,src/components/GoBackButton.tsx,typescriptreact,1706538720000
VSCode,macOS Sonoma,personalManagementSystem,src/components/GoBackButton.tsx,typescriptreact,1706538780000
VSCode,macOS Sonoma,personalManagementSystem,src/components/GoBackButton.tsx,typescriptreact,1706538840000
VSCode,macOS Sonoma,personalManagementSystem,src/components/GoBackButton.tsx,typescriptreact,1706539080000
VSCode,macOS Sonoma,personalManagementSystem,src/providers/GlobalStateProvider.tsx,typescriptreact,1706564580000
VSCode,macOS Sonoma,personalManagementSystem,src/providers/GlobalStateProvider.tsx,typescriptreact,1706564640000
VSCode,macOS Sonoma,personalManagementSystem,src/providers/GlobalStateProvider.tsx,typescriptreact,1706564700000
VSCode,macOS Sonoma,pms-api,routes/notes/routes/subject.js,javascript,1706564760000
VSCode,macOS Sonoma,pms-api,routes/notes/routes/entry.js,javascript,1706564820000
VSCode,macOS Sonoma,pms-api,routes/notes/routes/entry.js,javascript,1706564880000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/IdeaBox/components/EntryList/EntryContextMenu.tsx,typescriptreact,1706564940000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/IdeaBox/components/EntryList/EntryContextMenu.tsx,typescriptreact,1706565000000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/IdeaBox/components/EntryList/EntryContextMenu.tsx,typescriptreact,1706565060000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/IdeaBox/components/EntryList/EntryContextMenu.tsx,typescriptreact,1706565120000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/IdeaBox/components/EntryList/EntryContextMenu.tsx,typescriptreact,1706565180000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/IdeaBox/components/EntryList/EntryContextMenu.tsx,typescriptreact,1706569680000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/IdeaBox/components/EntryList/EntryContextMenu.tsx,typescriptreact,1706605320000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/IdeaBox/components/EntryList/EntryContextMenu.tsx,typescriptreact,1706605440000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/IdeaBox/components/EntryList/IdeaEntry/EntryText.tsx,typescriptreact,1706605500000
VSCode,macOS Sonoma,pms-api,routes/ideaBox/routes/idea.js,javascript,1706605560000
VSCode,macOS Sonoma,pms-api,routes/ideaBox/routes/idea.js,javascript,1706606040000
VSCode,macOS Sonoma,pms-api,routes/ideaBox/routes/idea.js,javascript,1706606100000
VSCode,macOS Sonoma,personalManagementSystem,src/components/Sidebar/components/SidebarItems.tsx,typescriptreact,1706606160000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/IdeaBox/components/EntryList/Ideas.tsx,typescriptreact,1706607120000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/IdeaBox/components/EntryList/Ideas.tsx,typescriptreact,1706607180000
VSCode,macOS Sonoma,personalManagementSystem,src/constants/sidebar.ts,typescript,1706607240000
VSCode,macOS Sonoma,personalManagementSystem,src/constants/sidebar.ts,typescript,1706607300000
VSCode,macOS Sonoma,pms-api,routes/ideaBox/routes/idea.js,javascript,1706607360000
VSCode,macOS Sonoma,personalManagementSystem,src/constants/sidebar.ts,typescript,1706610060000
VSCode,macOS Sonoma,personalManagementSystem,src/constants/sidebar.ts,typescript,1706610120000
VSCode,macOS Sonoma,personalManagementSystem,src/constants/sidebar.ts,typescript,1706610300000
VSCode,macOS Sonoma,pms-api,routes/ideaBox/routes/idea.js,javascript,1706689560000
VSCode,macOS Sonoma,personalManagementSystem,src/constants/sidebar.ts,typescript,1706689620000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/Notes/Subject.tsx,typescriptreact,1706689680000
VSCode,macOS Sonoma,pms-api,routes/ideaBox/routes/idea.js,javascript,1706689740000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/Notes/Subject.tsx,typescriptreact,1706689800000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/Notes/Subject.tsx,typescriptreact,1706689860000
VSCode,macOS Sonoma,pms-api,routes/ideaBox/routes/idea.js,javascript,1706689920000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/IdeaBox/components/EntryList/Ideas.tsx,typescriptreact,1706689980000
VSCode,macOS Sonoma,pms-api,routes/ideaBox/routes/idea.js,javascript,1706690040000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/IdeaBox/components/EntryList/EntryContextMenu.tsx,typescriptreact,1706690100000
VSCode,macOS Sonoma,pms-api,routes/ideaBox/routes/idea.js,javascript,1706690160000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/IdeaBox/components/EntryList/EntryContextMenu.tsx,typescriptreact,1706690220000
VSCode,macOS Sonoma,personalManagementSystem,src/components/ModuleHeader.tsx,typescriptreact,1706690280000
VSCode,macOS Sonoma,personalManagementSystem,src/components/ModuleHeader.tsx,typescriptreact,1706690340000
VSCode,macOS Sonoma,personalManagementSystem,src/components/ModuleHeader.tsx,typescriptreact,1706690400000
VSCode,macOS Sonoma,pms-api,routes/ideaBox/routes/idea.js,javascript,1706690460000
VSCode,macOS Sonoma,personalManagementSystem,src/components/ModuleHeader.tsx,typescriptreact,1706690520000
VSCode,macOS Sonoma,personalManagementSystem,src/components/ModuleHeader.tsx,typescriptreact,1706690580000
VSCode,macOS Sonoma,personalManagementSystem,src/components/ModuleHeader.tsx,typescriptreact,1706690640000
VSCode,macOS Sonoma,personalManagementSystem,src/components/ModuleHeader.tsx,typescriptreact,1706690700000
VSCode,macOS Sonoma,personalManagementSystem,src/components/ModuleHeader.tsx,typescriptreact,1706690820000
VSCode,macOS Sonoma,pms-api,routes/ideaBox/routes/idea.js,javascript,1706690880000
VSCode,macOS Sonoma,personalManagementSystem,src/components/ModuleHeader.tsx,typescriptreact,1706690940000
VSCode,macOS Sonoma,pms-api,routes/ideaBox/routes/idea.js,javascript,1706691000000
VSCode,macOS Sonoma,pms-api,routes/ideaBox/routes/idea.js,javascript,1706691060000
VSCode,macOS Sonoma,personalManagementSystem,src/components/HamburgerMenu/MenuItem.tsx,typescriptreact,1706691120000
VSCode,macOS Sonoma,personalManagementSystem,src/components/HamburgerMenu/MenuItem.tsx,typescriptreact,1706691180000
VSCode,macOS Sonoma,personalManagementSystem,src/components/HamburgerMenu/MenuItem.tsx,typescriptreact,1706691240000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/Notes/Subject.tsx,typescriptreact,1706691300000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/Notes/Subject.tsx,typescriptreact,1706691360000
VSCode,macOS Sonoma,personalManagementSystem,src/components/HamburgerMenu/index.tsx,typescriptreact,1706691420000
VSCode,macOS Sonoma,personalManagementSystem,src/components/HamburgerMenu/index.tsx,typescriptreact,1706691480000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/Notes/Subject.tsx,typescriptreact,1706691540000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/IdeaBox/components/ContainerList/ContainerGridItem.tsx,typescriptreact,1706691600000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/IdeaBox/components/ContainerList/ContainerGridItem.tsx,typescriptreact,1706691660000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/IdeaBox/components/ContainerList/ContainerGridItem.tsx,typescriptreact,1706691780000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/IdeaBox/components/ContainerList/ContainerGridItem.tsx,typescriptreact,1706692020000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/IdeaBox/components/ContainerList/ContainerGridItem.tsx,typescriptreact,1706692080000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/IdeaBox/components/ContainerList/ContainerGridItem.tsx,typescriptreact,1706692140000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/IdeaBox/components/EntryList/EntryContextMenu.tsx,typescriptreact,1706692200000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/IdeaBox/components/EntryList/EntryContextMenu.tsx,typescriptreact,1706692260000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/IdeaBox/components/EntryList/EntryContextMenu.tsx,typescriptreact,1706692320000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/IdeaBox/components/EntryList/EntryContextMenu.tsx,typescriptreact,1706692380000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/Notes/Workspace.tsx,typescriptreact,1706692440000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/Notes/Workspace.tsx,typescriptreact,1706692500000
VSCode,macOS Sonoma,personalManagementSystem,src/components/ModuleHeader.tsx,typescriptreact,1706692560000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/IdeaBox/components/EntryList/EntryContextMenu.tsx,typescriptreact,1706692620000
VSCode,macOS Sonoma,personalManagementSystem,src/components/Header.tsx,typescriptreact,1706692680000
VSCode,macOS Sonoma,personalManagementSystem,src/components/Header.tsx,typescriptreact,1706692740000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/Notes/Subject.tsx,typescriptreact,1706692800000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/Notes/Subject.tsx,typescriptreact,1706692860000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/Notes/Subject.tsx,typescriptreact,1706692920000
VSCode,macOS Sonoma,pms-api,routes/notes/routes/entry.js,javascript,1706693040000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/Notes/Subject.tsx,typescriptreact,1706693100000
VSCode,macOS Sonoma,pms-api,routes/notes/routes/entry.js,javascript,1706693160000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/Notes/Subject.tsx,typescriptreact,1706693220000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/Notes/Subject.tsx,typescriptreact,1706693280000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/Notes/Subject.tsx,typescriptreact,1706693340000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/Notes/DirectoryHeader.tsx,typescriptreact,1706693400000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/Notes/DirectoryHeader.tsx,typescriptreact,1706693460000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/Notes/DirectoryHeader.tsx,typescriptreact,1706693520000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/Notes/DirectoryHeader.tsx,typescriptreact,1706693580000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/Notes/DirectoryHeader.tsx,typescriptreact,1706693640000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/Notes/DirectoryHeader.tsx,typescriptreact,1706693700000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/Notes/Subject.tsx,typescriptreact,1706693760000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/Notes/DirectoryHeader.tsx,typescriptreact,1706693820000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/Notes/Directory/index.tsx,typescriptreact,1706693880000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/Notes/Directory/index.tsx,typescriptreact,1706693940000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/Notes/Subject.tsx,typescriptreact,1706694000000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/Notes/Directory/index.tsx,typescriptreact,1706694060000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/Notes/Directory/index.tsx,typescriptreact,1706694120000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/Notes/Directory/index.tsx,typescriptreact,1706694180000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/Notes/Directory/index.tsx,typescriptreact,1706694240000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/Notes/Directory/EntryItem/index.tsx,typescriptreact,1706694300000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/Notes/Directory/EntryItem/EntryName.tsx,typescriptreact,1706694360000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/Notes/Directory/EntryItem/index.tsx,typescriptreact,1706694420000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/Notes/Directory/EntryItem/EntryCreationDate.tsx,typescriptreact,1706694480000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/Notes/Directory/EntryItem/index.tsx,typescriptreact,1706694540000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/Notes/Directory/EntryItem/EntryButton.tsx,typescriptreact,1706694600000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/Notes/Directory/EntryItem/EntryMenu.tsx,typescriptreact,1706694660000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/Notes/Directory/EntryItem/index.tsx,typescriptreact,1706694720000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/Notes/Directory/index.tsx,typescriptreact,1706694780000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/Notes/Subject/index.tsx,typescriptreact,1706694840000
VSCode,macOS Sonoma,pms-api,routes/notes/routes/entry.js,javascript,1706694960000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/Notes/Subject/index.tsx,typescriptreact,1706695020000
VSCode,macOS Sonoma,pms-api,routes/notes/routes/entry.js,javascript,1706695320000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/Notes/Subject/index.tsx,typescriptreact,1706695380000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/Notes/Workspace.tsx,typescriptreact,1706695500000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/Notes/Workspace/WorkspaceItem.tsx,typescriptreact,1706695560000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/Notes/Workspace/SubjectItem.tsx,typescriptreact,1706695620000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/Notes/Workspace/SubjectItem.tsx,typescriptreact,1706695680000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/Notes/Workspace/index.tsx,typescriptreact,1706695740000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/Notes/Workspace/CreateSubjectButton.tsx,typescriptreact,1706695800000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/Notes/Workspace/index.tsx,typescriptreact,1706695860000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/IdeaBox/components/ContainerGrid/components/ContainerGridItem.tsx,typescriptreact,1706695920000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/IdeaBox/components/Ideas/index.tsx,typescriptreact,1706695980000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/Notes/Subject/components/Directory/components/DirectoryHeader.tsx,typescriptreact,1706696040000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/Notes/Workspace/components/CreateSubjectButton.tsx,typescriptreact,1706696100000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/Notes/Workspace/index.tsx,typescriptreact,1706696160000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/Notes/Workspace/modals/DeleteSubjectConfirmationModal.tsx,typescriptreact,1706696220000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/Notes/Workspace/modals/DeleteSubjectConfirmationModal.tsx,typescriptreact,1706696280000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/Notes/Workspace/modals/DeleteSubjectConfirmationModal.tsx,typescriptreact,1706696340000
VSCode,macOS Sonoma,personalManagementSystem,src/components/Auth.tsx,typescriptreact,1706696400000
VSCode,macOS Sonoma,personalManagementSystem,src/components/Auth.tsx,typescriptreact,1706696460000
VSCode,macOS Sonoma,personalManagementSystem,src/components/Auth.tsx,typescriptreact,1706698200000
VSCode,macOS Sonoma,personalManagementSystem,src/components/Auth.tsx,typescriptreact,1706700180000
VSCode,macOS Sonoma,personalManagementSystem,src/components/Auth.tsx,typescriptreact,1706700240000
VSCode,macOS Sonoma,personalManagementSystem,src/components/Auth.tsx,typescriptreact,1706700300000
VSCode,macOS Sonoma,personalManagementSystem,src/components/Auth.tsx,typescriptreact,1706700360000
VSCode,macOS Sonoma,personalManagementSystem,src/auth/index.tsx,typescriptreact,1706700420000
VSCode,macOS Sonoma,personalManagementSystem,src/auth/index.tsx,typescriptreact,1706700480000
VSCode,macOS Sonoma,personalManagementSystem,src/auth/index.tsx,typescriptreact,1706702580000
VSCode,macOS Sonoma,personalManagementSystem,src/auth/AuthSignInButton.tsx,typescriptreact,1706702640000
VSCode,macOS Sonoma,personalManagementSystem,src/auth/AuthSignInButton.tsx,typescriptreact,1706702700000
VSCode,macOS Sonoma,personalManagementSystem,src/auth/AuthSignInButton.tsx,typescriptreact,1706702760000
VSCode,macOS Sonoma,personalManagementSystem,src/auth/index.tsx,typescriptreact,1706702820000
VSCode,macOS Sonoma,personalManagementSystem,src/auth/components/AuthHeader.tsx,typescriptreact,1706702880000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/Personalization/index.tsx,typescriptreact,1706702940000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/Personalization/ThemeSelector.tsx,typescriptreact,1706703000000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/Personalization/ThemeSelector.tsx,typescriptreact,1706703060000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/Personalization/index.tsx,typescriptreact,1706703120000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/Personalization/ThemeColorSelector.tsx,typescriptreact,1706703180000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/Personalization/ThemeColorSelector.tsx,typescriptreact,1706703240000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/Personalization/ThemeSelector.tsx,typescriptreact,1706703300000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/Personalization/index.tsx,typescriptreact,1706703360000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/Personalization/components/ThemeColorSelector.tsx,typescriptreact,1706703420000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/Notes/Subject/modals/ModifyFolderModal.tsx,typescriptreact,1706703480000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/Notes/Subject/modals/ModifyFolderModal.tsx,typescriptreact,1706703540000
VSCode,macOS Sonoma,personalManagementSystem,src/components/general/Input.tsx,typescriptreact,1706703600000
VSCode,macOS Sonoma,personalManagementSystem,src/components/general/Input.tsx,typescriptreact,1706703660000
VSCode,macOS Sonoma,personalManagementSystem,src/components/general/Input.tsx,typescriptreact,1706703720000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/Notes/Subject/modals/ModifyFolderModal.tsx,typescriptreact,1706703780000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/Notes/Workspace/modals/ModifySubjectModal.tsx,typescriptreact,1706703840000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/Notes/Workspace/modals/ModifySubjectModal.tsx,typescriptreact,1706703900000
VSCode,macOS Sonoma,personalManagementSystem,src/components/general/Input.tsx,typescriptreact,1706703960000
VSCode,macOS Sonoma,personalManagementSystem,src/auth/index.tsx,typescriptreact,1706704020000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/Notes/Workspace/modals/ModifySubjectModal.tsx,typescriptreact,1706704080000
VSCode,macOS Sonoma,personalManagementSystem,src/components/general/IconSelector/IconInput.tsx,typescriptreact,1706704140000
VSCode,macOS Sonoma,personalManagementSystem,src/components/general/IconSelector/IconInput.tsx,typescriptreact,1706704200000
VSCode,macOS Sonoma,personalManagementSystem,src/components/general/IconSelector/IconInput.tsx,typescriptreact,1706704260000
VSCode,macOS Sonoma,personalManagementSystem,src/components/general/IconSelector/IconInput.tsx,typescriptreact,1706704320000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/Notes/Workspace/modals/ModifySubjectModal.tsx,typescriptreact,1706704380000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/Notes/Workspace/modals/ModifySubjectModal.tsx,typescriptreact,1706704440000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/Notes/Subject/modals/ModifyFolderModal.tsx,typescriptreact,1706704500000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/Notes/Subject/modals/ModifyFolderModal.tsx,typescriptreact,1706704560000
VSCode,macOS Sonoma,pms-api,routes/notes/routes/entry.js,javascript,1706704740000
VSCode,macOS Sonoma,pms-api,routes/ideaBox/routes/idea.js,javascript,1706704800000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/Notes/Subject/modals/ModifyFolderModal.tsx,typescriptreact,1706705040000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/IdeaBox/components/Container/modals/ModifyContainerModal.tsx,typescriptreact,1706705160000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/IdeaBox/components/Container/modals/ModifyContainerModal.tsx,typescriptreact,1706705220000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/IdeaBox/components/Container/modals/ModifyContainerModal.tsx,typescriptreact,1706705280000
VSCode,macOS Sonoma,personalManagementSystem,src/components/general/Input.tsx,typescriptreact,1706705340000
VSCode,macOS Sonoma,personalManagementSystem,src/components/general/IconSelector/IconInput.tsx,typescriptreact,1706705400000
VSCode,macOS Sonoma,personalManagementSystem,src/components/general/IconSelector/IconInput.tsx,typescriptreact,1706705460000
VSCode,macOS Sonoma,personalManagementSystem,src/components/general/IconSelector/index.tsx,typescriptreact,1706705520000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/IdeaBox/components/Container/modals/ModifyContainerModal.tsx,typescriptreact,1706705580000
VSCode,macOS Sonoma,personalManagementSystem,src/components/general/IconSelector/IconInput.tsx,typescriptreact,1706705640000
VSCode,macOS Sonoma,personalManagementSystem,src/providers/GlobalStateProvider.tsx,typescriptreact,1706705700000
VSCode,macOS Sonoma,personalManagementSystem,src/providers/GlobalStateProvider.tsx,typescriptreact,1706705760000
VSCode,macOS Sonoma,personalManagementSystem,src/providers/GlobalStateProvider.tsx,typescriptreact,1706705820000
VSCode,macOS Sonoma,personalManagementSystem,src/MainApplication.tsx,typescriptreact,1706705880000
VSCode,macOS Sonoma,personalManagementSystem,src/providers/GlobalStateProvider.tsx,typescriptreact,1706705940000
VSCode,macOS Sonoma,personalManagementSystem,src/providers/GlobalStateProvider.tsx,typescriptreact,1706706000000
VSCode,macOS Sonoma,personalManagementSystem,src/components/general/IconSelector/IconInput.tsx,typescriptreact,1706706060000
VSCode,macOS Sonoma,personalManagementSystem,src/modules/IdeaBox/components/Container/modals/ModifyContainerModal.tsx,typescriptreact,1706706120000
VSCode,macOS Sonoma,personalManagementSystem,src/components/general/IconSelector/index.tsx,typescriptreact,1706706180000
VSCode,macOS Sonoma,personalManagementSystem,src/MainApplication.tsx,typescriptreact,1706706240000
VSCode,macOS Sonoma,personalManagementSystem,src/MainApplication.tsx,typescriptreact,1706706300000
VSCode,macOS Sonoma,personalManagementSystem,src/components/general/IconSelector/IconInput.tsx,typescriptreact,1706706360000
VSCode,macOS Sonoma,personalManagementSystem,src/components/general/IconSelector/IconInput.tsx,typescriptreact,1706706420000
VSCode,macOS Sonoma,personalManagementSystem,src/providers/GlobalStateProvider.tsx,typescriptreact,1706706480000
VSCode,macOS Sonoma,personalManagementSystem,src/components/general/IconSelector/IconInput.tsx,typescriptreact,1706706540000
VSCode,macOS Sonoma,personalManagementSystem,src/components/general/IconSelector/IconInput.tsx,typescriptreact,1706706600000
VSCode,macOS Sonoma,personalManagementSystem,src/components/general/IconSelector/IconInput.tsx,typescriptreact,1706706660000
VSCode,macOS Sonoma,personalManagementSystem,src/components/general/IconSelector/IconInput.tsx,typescriptreact,1706706720000
VSCode,macOS Sonoma,pms-api,routes/ideaBox/routes/idea.js,javascript,1706706780000
VSCode,macOS Sonoma,codetime,package.json,json,1706706840000
VSCode,macOS Sonoma,personalManagementSystem,src/components/general/IconSelector/IconInput.tsx,typescriptreact,1706706900000
VSCode,macOS Sonoma,personalManagementSystem,src/,,
